RetractionYear,Reason,count
2012,+Concerns/Issues About Results;+Error by Journal/Publisher;+Investigation by Journal/Publisher;+Updated to Retraction;,5
2012,+Duplication of Text;+Euphemisms for Duplication;,5
2012,+Error by Journal/Publisher;,5
2012,+Plagiarism of Text;,5
2012,+Concerns/Issues about Referencing/Attributions;+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Text;,4
2012,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;,4
2012,+Duplication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,4
2012,+Error in Analyses;,4
2012,+Error in Analyses;+Error in Results and/or Conclusions;,4
2012,+Error in Data;,4
2012,+Falsification/Fabrication of Data;+Falsification/Fabrication of Image;,4
2012,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,4
2012,+No Further Action;+Notice - Limited or No Information;+Withdrawn (out of date);,4
2012,+Retract and Replace;+Withdrawn (out of date);,4
2012,+Author Unresponsive;+Error in Analyses;+Error in Cell Lines/Tissues;+Unreliable Data;,3
2012,+Breach of Policy by Author;,3
2012,+Breach of Policy by Author;+Concerns/Issues about Referencing/Attributions;,3
2012,+Concerns/Issues About Authorship/Affiliation;,3
2012,+Concerns/Issues About Data;+Concerns/Issues About Results;+Concerns/Issues about Third Party Involvement;+Investigation by Journal/Publisher;+Updated to Retraction;,3
2012,+Concerns/Issues About Data;+Unreliable Data;,3
2012,+Concerns/Issues about Referencing/Attributions;+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Article;,3
2012,+Concerns/Issues about Third Party Involvement;+Fake Peer Review;,3
2012,+Conflict of Interest;+Error in Text;,3
2012,+Copyright Claims;,3
2012,+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Plagiarism of Article;,3
2012,+Doing the Right Thing;+Error in Analyses;+Error in Results and/or Conclusions;+Investigation by Company/Institution;,3
2012,+Duplication of Data;+Euphemisms for Duplication;,3
2012,+Error by Journal/Publisher;+Fake Peer Review;+Investigation by Journal/Publisher;+Unreliable Results;,3
2012,+Error by Journal/Publisher;+Objections by Author(s);,3
2012,+Error by Journal/Publisher;+Retract and Replace;,3
2012,+Error in Data;+Error in Image;+Unreliable Data;+Unreliable Results;,3
2012,+Falsification/Fabrication of Data;+Falsification/Fabrication of Results;+Unreliable Data;+Unreliable Results;,3
2012,+Lack of Approval from Third Party;+Plagiarism of Data;,3
2012,+Temporary Removal;,3
2012,+Author Unresponsive;+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Investigation by Company/Institution;+Misconduct by Author;,2
2012,+Breach of Policy by Author;+Error in Methods;+Objections by Company/Institution;,2
2012,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues about Third Party Involvement;,2
2012,+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues about Third Party Involvement;+Updated to Retraction;,2
2012,+Concerns/Issues About Authorship/Affiliation;+Duplication of Article;+Euphemisms for Duplication;+Investigation by Journal/Publisher;+Lack of Approval from Author;,2
2012,+Concerns/Issues About Authorship/Affiliation;+Objections by Author(s);+Removed;,2
2012,+Concerns/Issues About Data;+Criminal Proceedings;+Investigation by Company/Institution;+Investigation by Third Party;,2
2012,+Concerns/Issues About Data;+Error in Text;,2
2012,+Concerns/Issues About Data;+Investigation by Third Party;,2
2012,+Concerns/Issues About Results;,2
2012,+Concerns/Issues About Results;+Error in Methods;,2
2012,+Concerns/Issues about Referencing/Attributions;+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Investigation by Journal/Publisher;+Plagiarism of Image;+Plagiarism of Text;,2
2012,+Concerns/Issues about Referencing/Attributions;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;+Upgrade/Update of Prior Notice;,2
2012,+Copyright Claims;+Lack of Approval from Author;,2
2012,+Copyright Claims;+Notice - Limited or No Information;,2
2012,+Copyright Claims;+Plagiarism of Data;,2
2012,+Date of Retraction/Other Unknown;+Euphemisms for Plagiarism;+Plagiarism of Article;+Removed;,2
2012,+Date of Retraction/Other Unknown;+Plagiarism of Article;,2
2012,+Doing the Right Thing;+Error in Analyses;+Objections by Third Party;,2
2012,+Duplication of Article;+Euphemisms for Duplication;+Investigation by Journal/Publisher;,2
2012,+Duplication of Article;+Investigation by Journal/Publisher;,2
2012,+Duplication of Article;+Lack of Approval from Author;+Unreliable Data;,2
2012,+Duplication of Article;+Removed;,2
2012,+Duplication of Data;,2
2012,+Duplication of Data;+Duplication of Image;+Error in Data;+Lack of Approval from Author;,2
2012,+Duplication of Data;+Error in Data;+False/Forged Authorship;,2
2012,+Duplication of Image;+Error in Image;+Updated to Retraction;,2
2012,+Duplication of Image;+Euphemisms for Duplication;,2
2012,+Duplication of Image;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;+Unreliable Results;,2
2012,+Duplication of Image;+Unreliable Results;,2
2012,+Error by Journal/Publisher;+Miscommunication by Author;,2
2012,+Error by Journal/Publisher;+Removed;,2
2012,+Error in Analyses;+Error in Data;+Error in Image;,2
2012,+Error in Analyses;+Error in Data;+Error in Methods;+Original Data not Provided;,2
2012,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;,2
2012,+Error in Analyses;+Error in Data;+Error in Results and/or Conclusions;+Retract and Replace;,2
2012,+Error in Cell Lines/Tissues;+Error in Materials;+Error in Results and/or Conclusions;,2
2012,+Error in Data;+Error in Image;+Results Not Reproducible;,2
2012,+Error in Data;+Error in Methods;+Error in Results and/or Conclusions;+Unreliable Data;+Unreliable Results;,2
2012,+Error in Data;+Error in Text;,2
2012,+Error in Data;+Error in Text;+Retract and Replace;,2
2012,+Error in Data;+Unreliable Data;+Unreliable Results;,2
2012,+Error in Materials;,2
2012,+Error in Methods;+Error in Results and/or Conclusions;+Unreliable Results;,2
2012,+Error in Text;,2
2012,+Ethical Violations by Author;+Fake Peer Review;+Investigation by Company/Institution;+Unreliable Results;,2
2012,+Ethical Violations by Author;+Falsification/Fabrication of Data;+Investigation by ORI;+Misconduct - Official Investigation/Finding;,2
2012,+Euphemisms for Plagiarism;+Plagiarism of Image;+Plagiarism of Text;,2
2012,+Fake Peer Review;+Investigation by Journal/Publisher;,2
2012,+False/Forged Authorship;+Lack of Approval from Author;,2
2012,+False/Forged Authorship;+Plagiarism of Article;,2
2012,+Falsification/Fabrication of Data;+Falsification/Fabrication of Image;+Informed/Patient Consent - None/Withdrawn;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,2
2012,+Falsification/Fabrication of Data;+Falsification/Fabrication of Image;+Plagiarism of Data;+Plagiarism of Text;,2
2012,+Falsification/Fabrication of Data;+Investigation by Company/Institution;,2
2012,+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Lack of IRB/IACUC Approval;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,2
2012,+Lack of Approval from Author;,2
2012,+Retract and Replace;,2
2012,+Temporary Removal;+Withdrawn (out of date);,2
2012,+Unreliable Data;,2
2012,+Unreliable Results;,2
2012,+Author Unresponsive;,1
2012,+Breach of Policy by Author;+Concerns/Issues About Data;+Lack of Approval from Company/Institution;,1
2012,+Breach of Policy by Author;+Concerns/Issues About Data;+Removed;,1
2012,+Breach of Policy by Author;+Duplication of Article;,1
2012,+Breach of Policy by Author;+Duplication of Article;+Investigation by Journal/Publisher;,1
2012,+Breach of Policy by Author;+Duplication of Article;+Unreliable Data;+Unreliable Results;,1
2012,+Breach of Policy by Author;+Duplication of Data;+Concerns/Issues about Referencing/Attributions;,1
2012,+Breach of Policy by Author;+Duplication of Data;+Duplication of Text;+Euphemisms for Duplication;+Investigation by Journal/Publisher;+Objections by Third Party;+Unreliable Data;+Unreliable Results;,1
2012,+Breach of Policy by Author;+Duplication of Text;,1
2012,+Breach of Policy by Author;+Error in Image;+Investigation by Company/Institution;+Manipulation of Images;,1
2012,+Breach of Policy by Author;+Ethical Violations by Author;+Falsification/Fabrication of Data;+Investigation by ORI;,1
2012,+Breach of Policy by Author;+Ethical Violations by Author;+Notice - Limited or No Information;,1
2012,+Breach of Policy by Author;+Notice - Limited or No Information;,1
2012,+Cites Retracted Work;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2012,+Civil Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2012,+Complaints about Author;+Concerns/Issues About Authorship/Affiliation;+Concerns/Issues About Data;+Ethical Violations by Author;+Investigation by Company/Institution;+Misconduct - Official Investigation/Finding;+Unreliable Data;,1
2012,+Complaints about Author;+Concerns/Issues About Data;+Investigation by Company/Institution;+Updated to Retraction;,1
2012,+Concerns/Issues About Authorship/Affiliation;+Error in Data;+Error in Methods;+Ethical Violations by Author;+Investigation by Journal/Publisher;+Lack of IRB/IACUC Approval;+Objections by Third Party;,1
2012,+Concerns/Issues About Authorship/Affiliation;+Lack of Approval from Author;,1
2012,+Concerns/Issues About Authorship/Affiliation;+Lack of Approval from Company/Institution;,1
2012,+Concerns/Issues About Authorship/Affiliation;+Removed;,1
2012,+Concerns/Issues About Data;+Concerns/Issues About Results;,1
2012,+Concerns/Issues About Data;+Concerns/Issues About Results;+Notice - Limited or No Information;,1
2012,+Concerns/Issues About Data;+Concerns/Issues about Referencing/Attributions;+Error by Journal/Publisher;,1
2012,+Concerns/Issues About Data;+Error in Data;,1
2012,+Concerns/Issues About Data;+Ethical Violations by Author;+Falsification/Fabrication of Data;+Investigation by Company/Institution;,1
2012,+Concerns/Issues About Data;+Falsification/Fabrication of Data;,1
2012,+Concerns/Issues About Data;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Objections by Third Party;+Plagiarism of Data;+Plagiarism of Text;,1
2012,+Concerns/Issues About Image;+Unreliable Image;+Removed;,1
2012,+Concerns/Issues About Results;+Error in Results and/or Conclusions;,1
2012,+Concerns/Issues about Referencing/Attributions;,1
2012,+Concerns/Issues about Referencing/Attributions;+Conflict of Interest;+Fake Peer Review;+Investigation by Journal/Publisher;+Objections by Third Party;+Plagiarism of Data;,1
2012,+Concerns/Issues about Referencing/Attributions;+Duplication of Article;+Misconduct by Author;,1
2012,+Concerns/Issues about Referencing/Attributions;+Duplication of Data;+Ethical Violations by Author;,1
2012,+Concerns/Issues about Referencing/Attributions;+Error in Image;+Error in Text;+Lack of Approval from Third Party;,1
2012,+Concerns/Issues about Referencing/Attributions;+Ethical Violations by Author;+Lack of Approval from Company/Institution;+Lack of Approval from Third Party;,1
2012,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Data;+Plagiarism of Image;,1
2012,+Concerns/Issues about Referencing/Attributions;+Euphemisms for Plagiarism;+Plagiarism of Text;,1
2012,+Concerns/Issues about Referencing/Attributions;+Plagiarism of Text;+Removed;,1
2012,+Copyright Claims;+Objections by Third Party;+Removed;,1
2012,+Criminal Proceedings;+Falsification/Fabrication of Data;+Informed/Patient Consent - None/Withdrawn;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2012,+Criminal Proceedings;+Falsification/Fabrication of Data;+Investigation by Company/Institution;+Investigation by Third Party;+Misconduct - Official Investigation/Finding;+Misconduct by Author;,1
2012,+Date of Retraction/Other Unknown;+Error in Analyses;,1
2012,+Date of Retraction/Other Unknown;+Error in Analyses;+Notice - Limited or No Information;,1
2012,+Date of Retraction/Other Unknown;+Error in Data;+Lack of Approval from Third Party;+Miscommunication by Author;+Retract and Replace;,1
2012,+Date of Retraction/Other Unknown;+Legal Reasons/Legal Threats;,1
2012,+Doing the Right Thing;+Error in Methods;+Unreliable Results;,1
2012,+Duplicate Publication through Error by Journal/Publisher;+Euphemisms for Duplication;,1
2012,+Duplication of Article;+Concerns/Issues about Referencing/Attributions;+Investigation by Company/Institution;+Removed;,1
2012,+Duplication of Article;+Duplication of Data;+Ethical Violations by Author;+Euphemisms for Duplication;,1
2012,+Duplication of Article;+Duplication of Text;+Notice - Limited or No Information;,1
2012,+Duplication of Article;+Error in Analyses;+Error in Results and/or Conclusions;+Euphemisms for Duplication;+Investigation by Journal/Publisher;+Objections by Third Party;,1
2012,+Duplication of Article;+Euphemisms for Duplication;+Removed;,1
2012,+Duplication of Article;+Falsification/Fabrication of Data;,1
2012,+Duplication of Article;+Notice - Limited or No Information;,1
2012,+Duplication of Article;+Plagiarism of Image;,1
2012,+Duplication of Data;+Duplication of Image;+Ethical Violations by Author;,1
2012,+Duplication of Data;+Duplication of Text;+Euphemisms for Duplication;+Euphemisms for Plagiarism;+Objections by Third Party;+Plagiarism of Article;+Plagiarism of Data;,1
2012,+Duplication of Data;+Error in Analyses;+Error in Data;+Error in Methods;,1
2012,+Duplication of Data;+Error in Image;+Manipulation of Images;+Unreliable Data;+Unreliable Image;+Unreliable Results;,1
2012,+Duplication of Data;+Investigation by Company/Institution;+Investigation by Journal/Publisher;+Investigation by ORI;+Manipulation of Images;+Objections by Author(s);,1
